ID,CEFR.Top,CEFR.Sub,CEFR,Original Level,Source,Sentence
945,A,A2,A2,2,GLOSS," واعتاد أبناء الريف على ارتياد مدينة حلب في المواسم الزراعية لعرض منتجات حقولهم وبساتينهم على أرصفة الشوارع وفي شكل خاص في مركز المدينة بدلاً من بيعها الى السماسرة وتجار الجملة في الأسواق المخصصة لذلك مثل سوق الهال ما ""زاد الطين بلّة"" وتسبب في ازدحام الأرصفة واعاقة حركة المرور وكان مجلس مدينة حلب خصّص في خطوة يائسة منه أسواقاً شعبية في بعض الأحياء لمعالجة ""البسطات"" واستقطاب أصحاب ""المشكلة"" لمنع تفاقمها من دون جدوى"
946,A,A2,A2,2,GLOSS," واعاد البرنامج التذكير باهداف الجلسة الخاصة للجمعية العامة فى الامم المتحدة التى حددت محاور لمحاربة المرض ابرزها ""الوقاية من العدوى وتقديم رعاية افضل مع دعم وعلاج للمرضي وتخفيف فرص التعرض للوباء وتخفيف حدة تاثيراته الاقتصادية والاجتماعية"""
947,A,A2,A2,2,GLOSS, واظهرت دراسة اولية قام بها احد الفنادق اللبنانية العريقة ان 4 من اصل 10 من العرسان في لبنان اصبحوا يختصرون فترة شهر العسل التي كانت تمتد في الماضي بين اسبوع واسبوعين الى يوم او يومين على الأكثر حفاظاً على ماء الوجه فقط امام الأقارب والأصدقاء
948,A,A2,A2,2,GLOSS, واضاف: كنا نصرخ ونلوح بايدينا لسائق الجرافة بل تحدثنا معه بمكبر صوت لكن الجرافة واصلت تقدمها حتى غمرت الانسة كوري بالاتربة والركام بل واصابتها في رأسها
949,A,A2,A2,2,GLOSS, واضاف الخصاونة أن «عددا من المحامين في العراق ابلغونا ان التحقيق قد بدأ (مع صدام حسين) والتحقيق بدأ في غياب هيئة الدفاع» واشار الخصاونة الى ان هؤلاء المحامين هم الذين سبق ان زودوا هيئة الدفاع التي تتخذ من عمان مركزا لها باسماء هيئة المحكمة والادعاء العام الذي سيتولى محاكمة صدام حسين
950,A,A2,A2,2,GLOSS," واضاف ""لكن نامل بان يكون هناك مساعدة كبيرة للاردن ودول المنطقة لتنفيذ المشروع كون البحر الميت يعد ارثا عالميا له مكانته الدينية والبيئية والاثرية والتاريخية وبالتالي فان المجتمع الدولي والدول المانحة معنية في المحافظة على بيئة هذا البحر"""
951,A,A2,A2,2,GLOSS, واشارت اللجنة برئاسة محمد علي محجوب في تقريرها الذي سيناقشه البرلمان خلال جلساته القادمة الى أن أفضل لغة لتطوير الخطاب هي «الحوار مع اتباع الديانات الأخرى والتركيز على نقاط الاتفاق بين الأديان لأن مصدرها واحد وكلها تدعو الى احترام حقوق الانسان وتحث على مكارم الأخلاق»
952,A,A2,A2,2,GLOSS, واشارت الدراسة الى ان 2 من اصل عشرة من هؤلاء باتوا يلغون تماماً من برنامجهم فكرة قضاء شهر العسل في فندق في لبنان او خارجه كما درجت عليه العادة قبل سنوات قليلة
953,A,A2,A2,2,GLOSS, واسفرت الحملة حتى الان عن اعتقال اكثر من 100 من الاسلاميين والخارجين على القانون ولكن زعيم المجموعة المزعوم ابو سياف وهو احد المتعاطفين مع اسامة بن لادن هرب من حى تورا الذى شهد اشتباكات عنيفة وهو مختف منذ ذلك الوقت
954,A,A2,A2,2,GLOSS," واستثمرت موتورولا 15 مليون دولار سنوياً لمدة عشرة اعوام في الابحاث والتطوير لكن تصميم اول هاتف محمول استغرق ثلاثة ايام فقط وتطلبَ تصنيعه من ستة الى ثمانية اسابيع وفي الأيام الأولى كان المحمول يسمى ""الهاتف الحذاء"" بسبب شكله وتم التعجيل بانتاجهِ في مُحاولةٍ لإقناع سُلطات الإتصالات بالعدول عن مَنح شركة أيه تي آند تي السيطرة على الاتصالات الخلوية في الولايات المتحدة وكانت ايه تي آند تي تراهن على هاتف السيارة بينما راهنت موتورولا على الهاتف المحمول"
955,A,A2,A2,2,GLOSS, واستبعد وزير الدفاع الايراني «سيناريو على الطريقة العراقية» في ايران وقال انه لتتمكن الولايات المتحدة من مهاجمة بلد جديد واحتلاله بعد احتلالها العراق يجب ان يمضي وقت مساو للفترة التي تفصل بين حرب فيتنام والهجوم على العراق
956,A,A2,A2,2,GLOSS, واستأنفت الطائرات الحربية عمليات قصف مواقع المتمردين في العديد من مناطق صعدة أمس السبت وذلك وفق مصادر محلية وكانت صعدة التي تقع على الحدود مع السعودية مسرحاً لهجوم عسكري ضخم على الحوثيين منذ 11 آب/ أغسطس الماضي
957,A,A2,A2,2,GLOSS, واذا كان زوار البلورة سينبهرون عند دخولهم لأول مرة إلى المطعم فانهم منذ لحظة الدخول إلى المصعد أسفل البرج وحتى الوصول إلى البهو على ارتفاع 240 مترا في 25 ثانية فقط فانهم حتما سيتمتعون بمشاهدة مدينة الرياض عن علو شاهق وعلى امتداد 40 ميلا في جميع الجهات كما سيوفر لهم خدمات التسوق في عنان السماء مع تقديم هدية تذكارية فريدة من نوعها وذلك تخليدا لزيارة أجمل معالم الرياض
958,A,A2,A2,2,GLOSS, وادي قاديشا وينابيع شبروح ومغارة افقا وغيرها من المعالم اللبنانية أصبحت اليوم مشروعاً سياحياً جذاباً يقبل عليه الكثير من المشائين المتمرسين أوالمبتدئين أو الهواة كذلك تقبل عليه عائلات لبنانية ترغب القيام بالرحلات نفسها
959,A,A2,A2,2,GLOSS, وادت هذه القضية الى تدهور كبير في علاقات اوتاوا بطهران والقت الاضواء الكاشفة على ممارسات اجهزة الامن الايرانية التي تدينها منذ وقت طويل منظمات الدفاع عن حقوق الانسان
960,A,A2,A2,2,GLOSS," واتصل عبد العزيز علوة (54 عاماً) من مدينة روبيه الشرقية التي ضربها الزلزال ليعطي رقم الهاتف ويقول ""إنني قلق للغاية بشأن ابن عمي أحمد الذي يعيش في رغاية وأرجو أن يتصل بي من لديه أي معلومات عنه"" وقالت عبلة محمود وهي طالبة بالجامعة في الجزائر العاصمة عمرها 24 عاماً أنها لم تتلقَ أي اتصال من الزميلات صابرينا يحياوي وعائشة الهام من بومرداس وهي المنطقة التي وقعت فيها الوفيات في الزلزال المُدمِر الذي تعرضت له البلاد في الأسبوع الماضي وجاء الزلزال الجديد الأقل شِدّة بعد أقل من اسبوع من اسوأ زلزال يصيب الجزائر منذ عام 1980"
